sim_number,price_vnd
919998898,178000000
707792666,5000000
944986450,1000000
334316266,450000
889617127,1000000
794772299,5000000
865527966,450000
795694345,1000000
824441991,3000000
762754345,1000000
334909388,1000000
393062007,3000000
911926653,199000000
355441555,12000000
334642639,450000
868565656,15000000
387885777,5000000
335638228,450000
777040666,82200000
765345567,13000000
982797999,75000000
888555154,1000000
366422010,5000000
795694692,1000000
879591489,500000
916478723,3000000
903333221,51000000
901313313,5000000
967049987,3000000
866212868,5000000
795123456,11250000
944549623,1000000
982225879,12000000
932897878,10000000
328129488,450000
971272008,5000000
961584647,3000000
368666113,500000
986765262,1000000
762611617,1000000
857438668,3000000
906848286,3000000
969773591,500000
396200226,500000
826283848,5000000
898310167,1000000
395631952,1000000
865948880,450000
896334333,5000000
763728723,1000000
909619832,1000000
981812027,12000000
378435567,450000
865062386,450000
949307937,500000
702667117,1000000
819944300,86020000
798568968,3000000
942358448,1000000
985037179,3000000
937155668,2500000000
902159999,550000000
567196268,3000000
898312843,1000000
961895592,500000
886484788,500000
849317678,11325000
862984579,450000
932776377,3000000
782376868,3000000
852775888,10000000
877114404,500000
968636465,1000000
815098899,10500000
799261197,1000000
817144311,3000000
379124539,5000000
339148688,5000000
353427774,450000
333633858,12000000
965252739,500000
328516986,450000
912827886,3000000
981437966,11000000
967888668,58000000
357165586,5000000
989754694,450000
763716715,1000000
343270513,500000
354636676,60000000
986295617,280000
919260200,12000000
379292339,450000
762601607,1000000
842898386,10000000
354789839,10000000
379936969,3000000
335734186,450000
763188443,1000000
934222548,1000000
333897199,450000
328445799,450000
971865870,1000000
763514513,1000000
946419266,500000
378772179,500000
812334338,1000000
392354174,3000000
363040589,450000
981679688,539000000
862999427,450000
847654678,11325000
342876039,450000
707012678,150000000
865524639,450000
827338555,3000000
769171727,5000000
345678105,12000000
372581996,5000000
344055199,450000
795716719,1000000
334100971,450000
865146404,450000
333260476,450000
385320268,1000000
918393568,5000000
928515678,10900000
565082999,500000
379670000,15000000
799999386,10000000
327964889,450000
836678686,3000000
985879837,450000
944963796,1000000
929286579,3000000
925137199,500000
927808182,13900000
384626151,3000000
768223999,11000000
849517678,11325000
853665234,1000000
916597567,1000000
369073268,450000
928215579,500000
888856858,3000000
972498671,450000
343014879,450000
795688311,1000000
377567898,10000000
823599595,13000000
329364449,450000
328701739,450000
866248123,450000
325399869,450000
776775599,10700000
984899814,5000000
566789279,1000000
919538679,5000000
326920110,450000
939972772,500000
762820820,5000000
335041588,450000
925880980,500000
797837837,3000000
936583859,15000000
921021981,15000000
905176223,500000
816598789,12000000
822299779,3000000
333140892,450000
933420568,1000000
877130982,500000
924084888,11000000
842559995,5000000
877157156,500000
866198168,5000000
898018888,12000000
936773966,500000
879615168,500000
962724398,1000000
344081539,450000
762792592,1000000
985020121,5000000
898303675,1000000
335171294,450000
777880666,12000000
973574967,450000
789574749,12600000
762711733,1000000
857871999,10800000
962263866,3000000
926021983,10500000
971969934,500000
919188195,3000000
812511599,500000
567879139,5000000
859006998,1000000
923541368,3000000
813879888,13900000
764344777,5000000
587339779,13650000
986882523,500000
919398888,1500000000
763733922,1000000
934171444,3000000
822222783,5000000
908986787,500000
566699179,3000000
328755591,450000
333176766,450000
333149399,450000
823311117,3000000
942888331,1000000
865024939,450000
974968514,450000
522602001,500000
814566911,500000
362286468,450000
843262728,5000000
889194614,1000000
866434509,450000
888887710,10300000
865779469,450000
824082010,10000000
355522522,11000000
774679979,3000000
921872013,5000000
394598596,10500000
866464947,450000
763691973,1000000
825101616,3000000
828321888,12900000
566997799,120000000
923137777,70000000
911727272,3000000
813170456,500000
933134469,1000000
702722077,1000000
798931111,13000000
567528888,12000000
889537789,5000000
377788894,13000000
372051666,14000000
909094397,5000000
926376986,5000000
904672010,1000000
369409939,450000
334221091,450000
839050050,5000000
566371990,500000
865142772,450000
764767234,1000000
901326488,1000000
342720766,450000
961761098,1000000
942873287,500000
869586222,3000000
971252968,3000000
942804532,1000000
879288489,500000
773391949,500000
842271984,3000000
777946668,10800000
924323777,5000000
326776668,79000000
849860678,11325000
906902386,5000000
825649678,11325000
902501188,3000000
902657711,500000
346140319,450000
911599686,12000000
973898989,250000000
398222111,14750000
921377977,3000000
836432432,53000000
799134934,1000000
902991100,500000
327380220,450000
799208288,10500000
833013579,3000000
372073886,450000
343662566,450000
332441989,5000000
332290972,450000
344041015,450000
383880338,450000
909183231,1000000
877172172,500000
862897965,450000
385191190,11000000
702754454,1000000
528991979,500000
795732432,1000000
896535868,15000000
823186333,1000000
908589191,500000
763645945,1000000
938536387,3000000
979891979,68000000
787456456,5000000
933032886,3000000
334753199,450000
372641279,500000
977491263,1000000
961912001,12000000
967824552,1000000
563632008,500000
327738882,450000
975880199,5000000
911981678,3000000
334856234,450000
799368379,12000000
945691997,3000000
774233883,1000000
358517966,10000000
813681993,5000000
332040000,12400000
911876116,3000000
867970879,5000000
926774772,1000000
889148350,1000000
866634897,450000
766333344,5000000
813194000,1000000
349007468,450000
835693699,500000
343300292,450000
933505268,1000000
337786594,500000
397222723,500000
931118588,14375000
393003303,10000000
905148249,500000
763030903,1000000
344151084,450000
943262615,1000000
868669879,10940000
326384884,450000
336217039,450000
708186182,1000000
902345891,500000
799168365,1000000
981931569,3000000
785089089,3000000
789146666,10100000
973247524,450000
857763763,15000000
862931469,450000
901633733,500000
995958585,5000000
762728012,1000000
352428428,99000
779726796,3000000
332084334,450000
886839797,3000000
763722500,1000000
877011366,500000
966108123,1000000
789999311,12000000
936162683,10560000
335180366,450000
369383878,5000000
964642538,500000
862328789,3000000
773322137,500000
935750818,13500000
961856586,5000000
342391974,450000
773604777,3000000
333735199,450000
833396686,3000000
815563888,3000000
763000366,1000000
343371686,450000
782222999,5000000
969976588,3000000
907330686,3000000
889337973,1000000
879400881,500000
865777662,1000000
338368479,450000
812042022,15000000
762611277,1000000
902111236,3000000
886041719,500000
911511586,5000000
359850566,1000000
762646446,1000000
343300191,450000
387110011,1000000
865484186,450000
762666322,1000000
834566778,13000000
379802099,450000
843881886,5000000
909080816,3000000
355447555,12000000
769238239,12000000
853136886,3000000
965978168,58000000
702789289,1000000
912520404,3000000
765212888,5000000
327650839,450000
328984966,450000
763711522,1000000
812305678,12000000
877109366,500000
898875500,1000000
329872586,450000
813002888,10100000
865123479,450000
356781975,1000000
365337766,5000000
869338888,1000000
336830139,500000
921750339,500000
931296596,3000000
843132666,5000000
782928999,61500000
799142414,1000000
932938393,3000000
967554968,500000
925340999,10400000
357833833,15000000
762741984,1000000
785739886,11000000
337592686,450000
333411984,5000000
915082008,12000000
763541964,1000000
328027299,450000
708004204,1000000
376886566,500000
877332022,500000
356701886,450000
865534508,450000
932435554,13800000
888773778,3000000
347956166,500000
938941715,500000
378407786,450000
866995984,5000000
334110373,450000
828068656,3000000
774221111,14000000
352988588,1000000
965623338,500000
938442017,500000
822858589,5000000
334109639,500000
343995188,450000
968357448,500000
347354799,450000
762663863,1000000
388228839,500000
345652379,12000000
941732140,1000000
827524567,5000000
962980103,13200000
859002551,500000
862938869,5000000
702751755,1000000
705939356,500000
936600859,1000000
846192939,69000000
365707056,500000
877010866,500000
927959595,500000
877150803,500000
345880777,5000000
933736116,500000
835266499,3000000
966302012,3000000
865553466,12200000
335417345,450000
868909919,3000000
974190400,3000000
889532968,3000000
566686368,3000000
816162266,500000
824462866,500000
942183429,1000000
768170345,1000000
865423279,450000
335532579,500000
865667859,5000000
705816888,5000000
335785639,450000
328084386,450000
945579062,1000000
943760789,3000000
915132129,3000000
335280587,450000
358898386,5000000
776244566,1000000
762691989,1000000
858094678,11325000
372832966,500000
568311368,1000000
343182014,450000
772558888,58000000
826036886,5000000
333999609,450000
762908131,500000
908663366,12000000
825306688,5000000
915865979,3000000
916631456,500000
833163979,12000000
879197991,500000
888834991,11250000
812898289,5000000
973499547,450000
942663687,3000000
944531426,1000000
329956199,450000
899923399,5000000
973078976,450000
567899139,3000000
877115993,500000
936594554,500000
908060180,5000000
942292001,5000000
975117589,3000000
786136688,5000000
969888182,3000000
934085454,5000000
812269777,500000
783162555,5000000
782838587,11000000
777080871,3000000
931177992,3000000
912885120,3000000
827031984,15000000
901010077,12000000
937594556,5000000
963352001,5000000
335981599,450000
346201888,10000000
343366628,450000
905983556,500000
357886699,450000
924508777,5000000
334114066,450000
794754333,1000000
766272757,12000000
916020199,5000000
968728558,5000000
329171278,450000
866230175,450000
946333838,1000000
928295111,1000000
702654354,1000000
702777511,1000000
708107407,1000000
762543343,1000000
886137779,5000000
888548989,5000000
866211072,450000
333078558,10000000
923360111,3000000
888812984,10000000
888101413,1000000
763595123,1000000
937501150,315000000
867011975,450000
774683555,5000000
818878386,12000000
332151399,450000
705455788,1000000
973698868,450000000
877995655,500000
983950777,3000000
985577174,1000000
848881999,11000000
931434003,3000000
327126888,10000000
932132646,3000000
967103449,500000
966401334,3000000
862908469,450000
932008688,3000000
328367699,450000
383882297,500000
983866889,11000000
774199456,1000000
912131589,3000000
848687986,500000
939119819,1000000
967058609,500000
985142990,5000000
399399876,10000000
886337767,14000000
343220804,450000
929070407,275000000
346599888,13388000
942165202,5000000
943938537,1000000
946509304,1000000
944532446,1000000
566091994,500000
343050194,450000
703156789,1000000
879167889,500000
909183920,1000000
327883553,500000
762531012,1000000
364508887,450000
865194439,450000
333464554,5000000
931164747,1000000
867012578,450000
335782166,450000
382290999,13900000
798413513,1000000
776111811,5000000
389321989,12000000
865841284,450000
867000441,450000
949999451,5000000
977839996,139000000
942647188,500000
392411986,5000000
328924892,500000
333220839,450000
899613131,1000000
344771133,450000
763173765,1000000
877777861,5000000
343631975,1000000
963527158,3000000
372052052,3000000
342857456,450000
778883399,3000000
867007776,13000000
799149454,1000000
829123457,168000000
981282000,10000000
879161696,500000
344294234,450000
935316291,1000000
763733377,1000000
961265839,3000000
367886989,5000000
862933307,450000
799100677,1000000
926066082,500000
869060679,3000000
703008833,3000000
344157466,450000
582444555,12000000
936221868,10000000
357746566,450000
923373636,10000000
797686869,50000000
876888666,68000000
826986999,10000000
328076669,450000
913359752,500000
358356518,500000
914066759,14000000
948228242,1000000
326481639,450000
825060708,5000000
862960407,450000
782346666,14000000
342857997,450000
763155666,1000000
379888853,3000000
334577566,450000
931222976,500000
942562405,1000000
965915230,500000
888887285,10300000
382210444,450000
908296678,5000000
838340886,500000
344666667,450000
329840279,450000
333880868,10200000
879831183,500000
941046704,1000000
965963888,10000000
762544440,1000000
823789686,3000000
344220378,450000
708144343,1000000
901845945,55000000
799026025,1000000
862968987,450000
908173909,5000000
879935993,500000
763641977,1000000
344250486,450000
705215315,1000000
866131379,450000
912777797,58000000
909126907,1000000
835296896,3000000
335300874,450000
931102639,1000000
941967212,1000000
963782004,3000000
776255322,1000000
889991368,3000000
775775593,1000000
931228928,500000
898691980,5000000
962352022,3000000
849033265,14000000
901778379,3000000
337333199,450000
858928899,10000000
346051193,450000
862956395,450000
907489898,59000000
917770110,1000000
393819891,10000000
938841484,500000
945018067,1000000
329953739,450000
789349555,5000000
941292002,5000000
762665888,200000000
867016986,450000
968588888,79000000
915989292,3000000
862993479,450000
332237366,450000
335140204,450000
703798619,3000000
347428008,450000
989699799,95000000
763179989,1000000
905041989,3000000
785286268,500000
866207439,450000
912511577,101000000
334443188,450000
358206499,3000000
888476385,500000
822756777,11000000
912922779,5000000
783229009,5000000
332447279,450000
967712006,3000000
337546568,3000000
355399316,99000
326327599,500000
905523450,500000
972869889,180000000
384997999,50000000
984168058,500000
969195195,10000000
336268228,450000
971657173,500000
975297097,50000000
898839900,1000000
335939959,5000000
332673899,450000
342433586,500000
778537531,1000000
345381777,3000000
765586555,5000000
359961669,450000
373848884,450000
345372188,450000
915679997,55000000
356789261,12000000
708888195,3000000
834166288,3000000
328140492,450000
879111189,500000
938100404,5000000
762641941,1000000
965993299,5000000
762603601,1000000
933888104,3000000
336256789,92000000
385109388,450000
946299955,3000000
866336679,5000000
856727979,5000000
782930565,15000000
835899996,10000000
888639893,1000000
877117599,500000
923927268,3000000
843518678,11325000
833793555,3000000
937588368,10000000
867000903,450000
344138366,450000
343721973,450000
362082082,1000000
329041284,450000
334578887,450000
981999932,500000
865570539,450000
827479888,5000000
335041006,450000
849491676,5000000
838822282,55000000
849912678,11325000
977560656,1000000
795682684,1000000
762561965,1000000
964435727,500000
819806999,12900000
877033330,500000
826728888,150000000
843787868,3000000
776539888,5000000
978061779,10000000
344242068,450000
385638563,5000000
327880966,450000
702799622,1000000
329841977,450000
961556288,3000000
366665369,5000000
522811983,500000
947966078,1000000
878233188,500000
866587892,450000
862915479,450000
886250597,1000000
708869999,168000000
948481010,1000000
702644611,1000000
942434645,1000000
763660999,10000000
936602933,500000
348340579,450000
853076688,5000000
888888256,150000000
963733168,500000
975361256,1000000
905565805,500000
966507345,500000
854990567,500000
769530530,13750000
762578572,1000000
855404777,3000000
838789888,12000000
364487079,500000
326602439,450000
828828123,5000000
566162008,500000
826618668,3000000
946696696,14250000
888644486,500000
905265315,500000
788817999,13000000
762791967,1000000
375949368,5000000
924117999,14700000
384133768,450000
877112586,500000
964160699,3000000
962226562,800000000
327290895,450000
785693999,10000000
822121616,3000000
898481999,10000000
787818283,13000000
705947247,1000000
707777739,3000000
384588338,3000000
367565939,3000000
363819779,10000000
386110384,450000
795683681,1000000
334065234,450000
765068789,150000000
889895678,5000000
328894939,450000
333081766,450000
763888809,5000000
973875553,500000
877176179,500000
776219519,500000
327177705,450000
387586639,5000000
396666977,5000000
364991993,3000000
786666786,3000000
963168966,500000
345444696,500000
898894777,5000000
767668833,12000000
328734188,450000
899689696,3000000
933596899,99999999
938801678,5000000
763631638,1000000
342851969,5000000
943631056,1000000
926042016,10000000
967560220,1000000
909284906,500000
343170894,450000
762617817,1000000
915190127,500000
334732139,450000
833151151,1000000
326140300,450000
762766077,1000000
865469999,95000000
785165888,11200000
879612566,500000
797553399,3000000
918825443,500000
335501689,450000
523611994,500000
974306395,1000000
328631539,450000
833997968,3000000
848868186,12000000
985523000,5000000
877994123,500000
921284468,3000000
837514514,5000000
332075539,450000
945727429,1000000
932874004,500000
386290196,450000
795607603,1000000
908699139,3000000
846496897,3000000
343050695,450000
349336886,3000000
968128886,3000000
785986888,12000000
763522600,1000000
944608887,500000
859053053,12000000
343181295,450000
938712626,3000000
917110289,3000000
826686869,14000000
326112539,450000
964465833,500000
931382768,1000000
799004010,1000000
846559555,5000000
877158199,500000
847621444,1000000
985611314,500000
858870008,500000
762625925,1000000
329524188,450000
702687987,1000000
852045444,1000000
823021984,15000000
837181368,3000000
862230889,13000000
567898707,3000000
334736996,5000000
936907383,500000
343285039,450000
384869699,450000
974789649,450000
329596566,450000
989478735,1000000
328244586,450000
902934771,500000
795741742,1000000
927223898,10500000
707221919,5000000
928908868,3000000
911384022,1000000
862988587,450000
336200806,450000
866149229,3000000
784567679,5000000
866249299,450000
877150800,500000
328045586,450000
842797968,3000000
708025425,1000000
962928538,500000
972610295,3000000
856891995,1000000
762741012,1000000
987996665,450000
344270703,450000
853963999,5000000
334546166,450000
971047633,3000000
705492321,1000000
973478386,5000000
778566543,1000000
986298481,500000
842150678,11325000
827196196,3000000
338300220,450000
888885351,5000000
961078866,13500000
963927986,5000000
792222787,1000000
793333966,3000000
367618791,500000
943165075,1000000
909168975,1000000
358393435,500000
941179413,1000000
707882004,3000000
776262640,1000000
847862789,1000000
904859394,3000000
918785486,1000000
946706857,1000000
359808186,450000
923872886,500000
865888076,450000
708048948,1000000
377763588,450000
981328488,5000000
376268558,3000000
937211213,3000000
326509345,450000
388888847,12060000
793378666,13500000
778583983,1000000
859347979,3000000
866578912,450000
834721731,1000000
865197166,450000
333497599,450000
964606319,500000
377731366,500000
389751970,1000000
397225566,12000000
889579579,5000000
981562014,5000000
799055288,1000000
705647666,5000000
356302838,5000000
866751151,450000
967694879,80000000
326070583,450000
888926940,500000
335999857,450000
777118811,130000000
942461336,1000000
945000333,3000000
369777574,3000000
852565256,3000000
969040423,3000000
333121180,450000
368452989,3000000
356171689,450000
705458455,1000000
345434879,450000
327040205,450000
328961976,450000
354604492,11000000
814118668,5000000
365765689,450000
965249229,3000000
762577877,12000000
326487866,450000
862923411,450000
384119988,12000000
927107839,500000
336136739,450000
352537567,450000
926325336,1000000
707518518,10000000
763091391,1000000
865200062,450000
763019011,1000000
567362368,1000000
865881681,450000
702777299,1000000
865300010,450000
563512001,500000
942551749,1000000
369493939,5000000
816866988,3000000
981078955,12200000
387696886,12100000
946568392,1000000
357088099,5000000
833757767,75000000
825871678,11325000
865767175,450000
707773636,110000000
325331086,450000
348020896,450000
582234538,500000
365636668,3000000
702799299,1000000
969622290,3000000
866955514,450000
782184555,5000000
375566855,3000000
866789078,3000000
799999785,10000000
357401168,450000
862969009,450000
332888489,3000000
849158672,500000
767682222,1000000
768550444,1000000
819603666,5000000
362685335,450000
328377366,450000
788444427,5000000
337821368,3000000
946229889,10500000
325426667,450000
705222344,1000000
342030114,450000
344010913,500000
798374555,5000000
905383745,500000
797696539,3000000
566311995,500000
869029377,1000000
763611211,1000000
936609239,1000000
847868868,5000000
865686286,450000
777000068,1000000
782887799,3000000
908411989,10000000
948773304,1000000
762348555,5000000
336140192,450000
866541230,10000000
567185168,500000
332531991,5000000
927532007,500000
327493139,450000
332110513,55000000
335491689,450000
333332899,450000
343969299,450000
382555553,450000
707770555,13500000
986491376,250000
328314099,450000
877152088,500000
399127772,500000
879481828,500000
762533900,1000000
826084678,11325000
773308321,1000000
986654393,3000000
344010386,450000
971499999,388000000
866983451,450000
828559922,3000000
768200339,3000000
985928389,3000000
866835489,450000
901262639,3000000
343813969,500000
919222979,3000000
943534537,3000000
328702021,450000
339582078,450000
961445772,500000
783837666,3000000
935787877,500000
934092111,500000
762534345,1000000
982123640,500000
588292006,500000
798333363,13500000
389586668,50000000
334588266,450000
964595659,12000000
563632009,500000
827273335,1000000
762578378,1000000
343555702,450000
707010298,3000000
964944444,123000000
865156770,450000
764020234,1000000
333911170,450000
928062386,3000000
333979778,500000
867000317,450000
868812886,3000000
333789882,450000
795817666,3000000
854676444,1000000
869526666,59000000
868335329,10000000
877156966,500000
986967333,68000000
794967888,10000000
762517515,1000000
348724186,450000
879199288,500000
879881567,500000
963637455,1000000
911044660,1000000
905186150,500000
975145653,450000
356933933,15000000
816287779,1000000
865154565,450000
357999499,450000
329080603,450000
862967739,450000
877116579,500000
983743330,85000000
782838689,3000000
327236939,450000
327150814,450000
819477922,500000
762669069,1000000
777771972,69000000
356944666,3000000
333344078,12000000
708033811,1000000
982642235,1000000
971855122,500000
795950123,1000000
795111137,5000000
837969696,130000000
819222992,3000000
901195388,1000000
823031678,11325000
865151553,450000
343973663,450000
904956600,1000000
817626466,5000000
393999009,3000000
777776911,3000000
328904839,450000
898285286,3000000
849264678,11325000
336286639,450000
348189999,105000000
971858024,500000
865217890,450000
855292299,3000000
931144767,1000000
889085085,5000000
933292496,5000000
382121262,500000
935486866,3000000
986288780,500000
828368686,3000000
901186499,1000000
866015386,450000
328022013,10000000
862914479,450000
877993767,500000
904710654,1000000
375129799,450000
367181669,450000
962295058,500000
763081654,1000000
906157183,1000000
567486468,3000000
765546555,5000000
971171663,1000000
702790567,1000000
333414699,450000
904795321,1000000
974817974,500000
949616454,1000000
898511611,5000000
915389859,11250000
784833939,160000000
927608338,500000
929897969,3000000
397969119,3000000
767922292,5000000
833929992,1000000
886941238,1000000
922744586,500000
334283565,450000
395901888,11000000
368100444,5000000
522771979,500000
889924054,1000000
911522186,5000000
789011086,12000000
901304599,1000000
879284345,500000
334861266,450000
774207999,3000000
989241980,3000000
942959442,1000000
931063678,3000000
923022017,15000000
942454574,1000000
904938958,3000000
987846618,500000
963085294,500000
915393942,1000000
586402006,500000
327098739,450000
943912030,3000000
862919167,450000
347633488,500000
985691782,1000000
334928008,450000
946929016,500000
357180491,450000
981574561,3000000
366624616,500000
974384168,3000000
702721965,1000000
971782929,3000000
762593012,1000000
923452014,12500000
817573979,5000000
828014678,10000000
929081668,3000000
763678585,1000000
868923633,3000000
866968990,450000
869959595,5000000
566252003,500000
778151772,1000000
886521843,10000000
973764055,500000
582551991,3000000
983983551,500000
886092911,3000000
327902439,450000
941473398,1000000
973670069,500000
969529999,200000000
372684969,450000
965561798,1666000000
901470588,1000000
349494868,1000000
815051828,1000000
929221972,3000000
877155086,500000
364050172,500000
826686078,5000000
879929079,500000
707136018,1000000
817062012,15000000
969134689,3000000
778576000,1000000
364175368,450000
762786788,10000000
817092009,10000000
328989843,450000
905175469,1000000
933339339,11900000
333258679,450000
965083970,500000
827234568,3000000
395444488,500000
879487687,500000
328205885,450000
329100607,450000
889633958,3000000
877113299,500000
901326289,1000000
921452186,500000
898874400,1000000
974676723,450000
848806969,1000000
966658139,3000000
977622015,3000000
901305168,500000
382616365,10660000
944680817,1000000
707050505,3000000
889291612,1000000
903602062,500000
364639268,450000
345686179,3000000
916643039,500000
833161261,1000000
799072444,1000000
828280280,13000000
327130914,450000
763526116,1000000
792567890,12600000
332781991,5000000
855555384,3000000
762565563,1000000
335378188,450000
902512323,1000000
922933779,3000000
938323139,3000000
901115007,5000000
818773999,12000000
774233222,1000000
889857888,5000000
387461416,1000000
936560486,1000000
779443443,5000000
357821789,3000000
972150779,3000000
389126666,5000000
388577777,150000000
763043765,1000000
332431799,450000
799141139,1000000
332074739,450000
334903993,450000
865694996,14000000
924441389,500000
976966699,10000000
775775724,1000000
773305301,1000000
971962013,5000000
778577699,3000000
853818186,12000000
865577457,450000
355930909,5000000
948408578,1000000
334203679,450000
847577779,3000000
857617678,11325000
888183663,1000000
922466888,12000000
327071639,450000
825121286,3000000
373916266,450000
865375789,3000000
934383722,500000
916825959,5000000
392166689,13000000
789682010,3000000
372203686,12000000
329780007,450000
929838579,3000000
344275556,450000
965385000,500000
363279568,12000000
344260171,450000
343060877,450000
857229368,3000000
866243599,450000
333466039,450000
343261192,450000
903134367,1000000
812478686,11000000
326727188,450000
329848599,10000000
359149079,450000
888385679,1000000
922062003,15000000
818918899,5000000
332913599,450000
342641990,5000000
327050983,450000
704739666,5000000
344315939,450000
919004667,12000000
866928518,500000
819581888,10000000
705400599,1000000
964312028,500000
343975279,450000
828222323,3000000
928780999,13500000
982714414,450000
775775697,5000000
925868696,10500000
332141104,450000
866852891,3000000
362389339,10000000
773367070,1000000
815461468,500000
777738435,3000000
865026786,450000
901367589,1000000
338224969,450000
325349079,500000
898326175,1000000
768565889,5000000
705211995,1000000
888887453,3000000
906717624,500000
988838594,450000
865799845,450000
796602602,5000000
922699579,3000000
838666168,5000000
909139760,1000000
333393313,10000000
945541544,1000000
343906599,450000
923883279,1000000
944130060,5000000
903005989,80000000
835441104,3000000
588281997,500000
865422786,450000
856890890,5000000
973725979,5000000
866243699,450000
379255468,450000
379081739,500000
773300522,1000000
702735012,1000000
778586600,1000000
974117014,500000
398959595,3000000
777770678,3000000
846666664,12000000
844093444,1000000
943210992,1000000
389222204,1000000
866868995,10000000
813133336,500000
868154945,233000000
326983331,500000
899998851,3000000
973534530,450000
909629339,11000000
336306186,450000
388025041,500000
904591951,3000000
705211114,1000000
842833833,5000000
947787809,10175000
979348386,1000000
898313172,1000000
769012456,1000000
777505141,90000000
764181111,13000000
901734411,500000
819151777,3000000
335384239,450000
376865368,450000
877176667,1000000
942380544,1000000
909929990,500000
984821172,1000000
943139709,1000000
936626078,3000000
869826529,10000000
359586239,5000000
379881079,450000
763677344,1000000
888466883,3000000
869777795,5000000
907947500,3000000
849913678,11325000
987166784,450000
826429555,1000000
979585879,59000000
815927888,12000000
909986986,80000000
913035339,3000000
327959996,5000000
392561776,1000000
832298688,10000000
705241333,1000000
763041876,1000000
901574039,3000000
898304223,1000000
566292939,3000000
789384384,13000000
342294168,5000000
965929688,5000000
327491492,450000
937323505,500000
369714399,3000000
974050972,450000
364609066,450000
762625151,1000000
396821079,5000000
787296555,5000000
941749883,1000000
349652399,500000
332311085,450000
976576395,500000
877011191,500000
868455859,1000000
333647139,450000
899691555,5000000
386324486,450000
899668986,5000000
946790077,3000000
328621444,500000
334020474,450000
785292999,13000000
879336838,500000
866114869,3000000
866125011,450000
779780552,500000
328988226,450000
877104886,500000
886230091,5000000
889809362,3000000
329122004,10000000
935382992,3000000
708165162,1000000
812976688,5000000
708177266,1000000
932450210,1000000
785207555,5000000
981971994,10500000
368929868,3000000
345629486,500000
384990986,450000
329170974,450000
985388779,13500000
365869889,5000000
329147539,450000
962788293,3000000
942605521,500000
344047199,450000
772377977,5000000
819249678,11325000
912012179,3000000
971233333,13000000
973135441,450000
922737786,10350000
862961269,450000
862943330,450000
879614078,500000
348421976,450000
899717676,3000000
909911669,5000000
343102879,450000
866570573,450000
708154854,1000000
886160282,3000000
942225679,3000000
906092010,10000000
973634553,450000
388531456,1000000
815591595,500000
332803799,450000
813333394,12990000
944067266,500000
967224233,3000000
842437678,11325000
343270187,450000
941442955,1000000
366888888,139000000
566908386,3000000
707090907,50000000
325537499,450000
366154186,450000
375120795,450000
793873456,3000000
855123567,13500000
932969696,5000000
776255799,1000000
962199977,500000
921499099,3000000
347666733,500000
932310488,1000000
769777737,3000000
344310212,450000
395334101,14750000
762586583,1000000
813802666,57000000
522062014,5000000
865333704,450000
889760798,1000000
329112929,10000000
877008339,500000
762893525,10000000
944467429,1000000
815788555,3000000
836151234,500000
337894078,1000000
334291194,450000
943512123,5000000
937625868,13000000
799006321,1000000
523889789,3000000
784449886,11250000
911883884,12000000
328409339,450000
889188997,1000000
853552229,500000
964598809,1000000
977142014,5000000
343510139,450000
924542777,5000000
332285239,450000
823356666,78700000
799043654,1000000
344509588,450000
898161991,5000000
862112223,3000000
374415988,450000
705796777,5000000
962317259,500000
365369777,3000000
837191991,5000000
968308389,5000000
926840168,1000000
902595598,5000000
866186386,5000000
783981691,500000
943278779,10000000
978292477,12000000
356983086,450000
348681331,450000
335761974,450000
764631555,5000000
327971766,450000
333845689,450000
834950960,92000000
332840988,450000
705920210,1000000
778448688,5000000
795625925,1000000
969612186,1000000
762747345,1000000
969974118,1000000
815831583,500000
796282282,5000000
909115987,1000000
969939415,10000000
762774141,1000000
919007889,279000000
762634834,1000000
818022014,15000000
702689681,1000000
328522014,450000
372782199,500000
909553684,500000
763572003,1000000
769999526,3000000
368792018,13000000
934111199,11000000
777971970,3000000
393353222,3000000
333351970,450000
981669080,500000
367170310,500000
925570686,500000
785739399,3000000
374526586,450000
862777791,5000000
767311345,11000000
707762666,10000000
949206231,112000000
921131619,3000000
334899739,450000
327899739,450000
934345679,1000000
971712646,500000
981596979,3000000
941278196,1000000
842824188,1000000
333723586,450000
888885453,5000000
566031993,500000
335280903,450000
983756723,5000000
948883826,1000000
399471111,15000000
932322755,1000000
928685526,1000000
329260581,450000
877113179,500000
941886586,5000000
795755100,1000000
922839579,3000000
877150798,500000
335187539,5000000
865550788,450000
326846739,450000
865785469,450000
779999536,3000000
985734549,450000
827112777,3000000
888331586,12000000
938388086,5000000
961178866,13500000
961333072,500000
777895777,5000000
972281198,3000000
914219586,3000000
866044427,450000
762676565,1000000
978619719,500000
854181881,5000000
767172727,150000000
763511961,1000000
979973689,3000000
948364250,1000000
336048266,450000
333744462,450000
919958286,12000000
342066660,10800000
847458678,11325000
334512168,450000
971304696,500000
866816279,3000000
563454545,12000000
334483786,450000
587921995,500000
369506506,450000
915300011,5000000
929508688,10800000
983249464,500000
918531766,500000
777070396,1000000
344201977,450000
348357899,450000
777776112,12900000
902860242,500000
763544933,1000000
334797986,450000
332654968,450000
328516988,450000
357847039,450000
814009111,5000000
866228212,450000
888822699,3000000
335707539,450000
934400799,1000000
921185777,15000000
928108179,1000000
877992296,500000
911170910,3000000
347101279,450000
916692494,1000000
795708808,1000000
702699992,3000000
981839186,10000000
